"V1"	"V2"	"V3"	"V4"
"547"	50	4700	1.22003617772248e-07	0.000120743966568
"548"	50	4800	8.02307698716034e-08	8.000515518e-05
"549"	50	4900	1.63981606285688e-07	0.000146440837612
"550"	50	5000	8.8767980331732e-08	8.868339624e-05
"551"	50	5100	5.34331044261232e-08	5.3903203332e-05
"552"	50	5200	1.40241379551859e-07	0.0001392691033192
"553"	50	5300	6.42062488113322e-08	6.4380108e-05
"554"	50	5400	9.13352568557128e-08	9.0693286232e-05
"555"	50	5500	6.01955257793212e-08	6.01695146e-05
"556"	50	5600	1.55992908658404e-07	0.00015429345466
"557"	50	5700	1.71120403350415e-07	0.00017263715568228
"558"	50	5800	1.27256688297874e-07	0.000129204955166
"559"	50	5900	3.11747473020647e-08	3.110028776e-05
"560"	50	6000	1.990933262006e-08	2.6497816e-05
"561"	50	6100	8.83743725931014e-08	8.80093651376e-05
"562"	50	6200	6.68402293356295e-08	6.6550107182e-05
"563"	50	6300	1.66026679012491e-07	0.000168913448654
"564"	50	6400	1.53292355957305e-07	0.0001552319112
"565"	50	6500	6.78905076654012e-08	6.692531596e-05
"566"	50	6600	1.08053182422351e-07	0.00010636477514
"567"	50	6700	4.99876858147312e-08	5.04762156e-05
"568"	50	6800	7.5290512336842e-08	7.270880692e-05
"569"	50	6900	1.34375285891902e-07	0.0001349536540282
"570"	50	7000	1.14520287218119e-07	0.00011414914462
"571"	50	7100	1.39570243290829e-07	0.00012663986084
"572"	50	7200	7.79095098254853e-08	7.7337871508e-05
"573"	50	7300	1.02696698517435e-07	0.00010359601798
"574"	50	7400	1.02327802830078e-07	0.00010328878488
"575"	50	7500	9.74171707386976e-08	9.710163746e-05
"576"	50	7600	1.78146301339192e-07	0.0001821481578858
"577"	50	7700	1.35670585257556e-07	0.000134601992618
"578"	50	7800	1.34393329897012e-07	0.00013809708015
"579"	50	7900	7.35896117283876e-08	7.4322418273218e-05
"580"	50	8000	1.03678285431678e-07	0.00010411048134
"581"	50	8100	6.76720669385093e-08	6.7137325398e-05
"582"	50	8200	7.91347861942941e-08	8.0210084598e-05
"583"	50	8300	8.91518741477976e-08	8.914308042e-05
"584"	50	8400	1.21057300592763e-07	0.00012102885252
"585"	50	8500	1.02693992770777e-07	0.0001030268320762
"586"	50	8600	2.13485184048332e-07	0.00021292748679319
"587"	50	8700	6.86910864537608e-08	6.8251411412e-05
"588"	50	8800	9.71528414803613e-08	9.6997928188e-05
"589"	50	8900	2.96223623211316e-08	2.954011626e-05
"590"	50	9000	8.00782001200258e-08	7.85176314e-05
"591"	50	9100	3.95392079470497e-08	3.9677538450654e-05
"592"	50	9200	7.30884380700277e-08	8.103888199724e-05
"593"	50	9300	1.91433373244708e-07	0.0001906281645958
"594"	50	9400	2.02144467325547e-07	0.00021172046404
"595"	50	9500	1.47223112799059e-07	0.0001474502513116
"596"	50	9600	5.60662193771983e-08	5.589451342e-05
"597"	50	9700	3.7519319752492e-08	3.7024884e-05
"598"	50	9800	1.02011882895122e-07	0.000130736825172
"599"	50	9900	1.29602129492026e-07	0.00013056501882
"600"	50	10000	6.411928778621e-08	6.5017433576e-05
